user_pseudo_id,conversion_flag,predicted_conversion_flag,conversion_probability
1535591527.1745198784,0,0,0.11936066299676895
363327487.1745239157,0,0,0.11936066299676895
1125853373.1744636315,0,0,0.11936066299676895
941397273.1745160773,0,0,0.11936066299676895
2049213086.1745222513,0,0,0.11936066299676895
754072943.1745224893,0,0,0.11936066299676895
1286522223.1745231455,0,0,0.11936066299676895
1360240956.1745054842,0,0,0.11936066299676895
594184879.1745022624,0,0,0.11936066299676895
1156991109.1745030734,0,0,0.11936066299676895
1072725827.1715203503,0,0,0.11936066299676895
143177816.1745036237,0,0,0.11936066299676895
1744519541.1745023709,0,0,0.11936066299676895
331863478.1745041884,0,0,0.11936066299676895
708156346.1745049320,0,0,0.11936066299676895
172190244.1745043242,0,0,0.11936066299676895
20554532.1744972521,0,0,0.11936066299676895
555487559.1744925704,0,0,0.11936066299676895
850188387.1744967834,0,0,0.11936066299676895
830038443.1744953230,0,0,0.11936066299676895
747171026.1744923010,0,0,0.11936066299676895
1984607003.1744938679,0,0,0.11936066299676895
81974678.1744931539,0,0,0.11936066299676895
1484576155.1744977407,0,0,0.11936066299676895
748629957.1744814540,0,0,0.11936066299676895
1980822484.1744855676,0,0,0.11936066299676895
825795442.1744845920,0,0,0.11936066299676895
1692240895.1727940658,0,0,0.11936066299676895
847054876.1744870530,0,0,0.11936066299676895
686194929.1744845955,0,0,0.11936066299676895
1975397655.1744846065,0,0,0.11936066299676895
1988740584.1744864631,0,0,0.11936066299676895
1357599006.1744834501,0,0,0.11936066299676895
1216367334.1744861149,0,0,0.11936066299676895
2000538578.1744879498,0,0,0.11936066299676895
180960316.1744849379,0,0,0.11936066299676895
123276111.1744859704,0,0,0.11936066299676895
1763618763.1744865966,0,0,0.11936066299676895
1670850916.1744888714,0,0,0.11936066299676895
1861937647.1744865869,0,0,0.11936066299676895
96325641.1744801810,0,0,0.11936066299676895
136506838.1718587994,0,0,0.11936066299676895
1459537862.1744535494,0,0,0.11936066299676895
536038164.1744794689,0,0,0.11936066299676895
1090841530.1744780252,0,0,0.11936066299676895
348398939.1744776680,0,0,0.11936066299676895
968789966.1744248614,0,0,0.11936066299676895
80477824.1744757742,0,0,0.11936066299676895
748477913.1744766569,0,0,0.11936066299676895
2119205215.1744792711,0,0,0.11936066299676895
2122350573.1744760396,0,0,0.11936066299676895
1580084167.1744793788,0,0,0.11936066299676895
976597277.1744763743,0,0,0.11936066299676895
1901743837.1744772908,0,0,0.11936066299676895
1402342508.1744591608,0,0,0.11936066299676895
1211424131.1744592409,0,0,0.11936066299676895
326173066.1744564070,0,0,0.11936066299676895
213597171.1744638601,0,0,0.11936066299676895
1665563773.1721351511,0,0,0.11936066299676895
1329079152.1686202546,0,0,0.11936066299676895
1538641307.1619573117,0,0,0.11936066299676895
1449857744.1744613092,0,0,0.11936066299676895
1414972115.1738043802,0,0,0.11936066299676895
587893373.1744602967,0,0,0.11936066299676895
1068421493.1744624597,0,0,0.11936066299676895
259126138.1744409541,0,0,0.11936066299676895
704327777.1744616455,0,0,0.11936066299676895
1726527177.1745139665,0,0,0.11936066299676895
467260401.1745153740,0,0,0.11936066299676895
389298684.1744626448,0,0,0.11936066299676895
1638213469.1745142470,0,0,0.11936066299676895
1864435029.1745135026,0,0,0.11936066299676895
776195301.1745122021,0,0,0.11936066299676895
1630527242.1745112651,0,0,0.11936066299676895
1040344845.1745130753,0,0,0.11936066299676895
1992847427.1745145399,0,0,0.11936066299676895
1862343839.1744719848,0,0,0.11936066299676895
686176384.1744692254,0,0,0.11936066299676895
228740665.1744684533,0,0,0.11936066299676895
753580627.1744695376,0,0,0.11936066299676895
2142934219.1744349572,0,0,0.11936066299676895
89472763.1655437045,0,0,0.11936066299676895
564773855.1744693313,0,0,0.11936066299676895
528073754.1744695048,0,0,0.11936066299676895
689748540.1744718072,0,0,0.11936066299676895
440701563.1744720750,0,0,0.11936066299676895
1554551090.1744649543,0,0,0.11936066299676895
140456457.1744671955,0,0,0.11936066299676895
1360887080.1744607294,0,0,0.11936066299676895
742231061.1744673384,0,0,0.11936066299676895
764175620.1744681606,0,0,0.11936066299676895
1911323039.1744705698,0,0,0.11936066299676895
1182529463.1744710707,0,0,0.11936066299676895
2085159142.1744693952,0,0,0.11936066299676895
504402049.1744672739,0,0,0.11936066299676895
278660113.1744688270,0,0,0.11936066299676895
1068681935.1745172666,0,0,0.11936066299676895
64547420.1745187819,0,0,0.11936066299676895
1139960110.1745181711,0,0,0.11936066299676895
189906828.1745173474,0,0,0.11936066299676895
1819796633.1745236808,0,0,0.11936066299676895
2104230947.1745207745,0,0,0.11936066299676895
1044125377.1745229117,0,0,0.11936066299676895
1102696700.1745223656,0,0,0.11936066299676895
820784405.1745222133,0,0,0.11936066299676895
47270133.1745199808,0,0,0.11936066299676895
916552657.1745212465,0,0,0.11936066299676895
530391091.1745206884,0,0,0.11936066299676895
535773380.1745222999,0,0,0.11936066299676895
2096857521.1745060984,0,0,0.11936066299676895
690624761.1745064365,0,0,0.11936066299676895
1889454111.1745026242,0,0,0.11936066299676895
676443019.1744989726,0,0,0.11936066299676895
246561092.1745024741,0,0,0.11936066299676895
674677104.1745059392,0,0,0.11936066299676895
1797832615.1744936318,0,0,0.11936066299676895
470463580.1744925270,0,0,0.11936066299676895
838707529.1744943709,0,0,0.11936066299676895
1567237125.1744966049,0,0,0.11936066299676895
1114291765.1744944824,0,0,0.11936066299676895
1674340744.1744924165,0,0,0.11936066299676895
1668531704.1744859175,0,0,0.11936066299676895
730047877.1744840720,0,0,0.11936066299676895
1861517804.1744852925,0,0,0.11936066299676895
152236880.1744855541,0,0,0.11936066299676895
932000196.1744884616,0,0,0.11936066299676895
1384376798.1744855813,0,0,0.11936066299676895
1861304263.1744843271,0,0,0.11936066299676895
1991968139.1740611590,0,0,0.11936066299676895
1015221651.1744885110,0,0,0.11936066299676895
1626867290.1744848675,0,0,0.11936066299676895
464872870.1702592451,0,0,0.11936066299676895
1123586881.1744864796,0,0,0.11936066299676895
1888592172.1744850465,0,0,0.11936066299676895
1599977139.1744864359,0,0,0.11936066299676895
90904003.1742769949,0,0,0.11936066299676895
414051275.1737434228,0,0,0.11936066299676895
2061923380.1734407897,0,0,0.11936066299676895
1642471178.1739521574,0,0,0.11936066299676895
1504337675.1744752928,0,0,0.11936066299676895
1317737017.1744758569,0,0,0.11936066299676895
791908285.1744778782,0,0,0.11936066299676895
1362287215.1744333754,0,0,0.11936066299676895
1707995036.1744769897,0,0,0.11936066299676895
106889792.1744581896,0,0,0.11936066299676895
2071007470.1742338907,0,0,0.11936066299676895
1773832263.1744797601,0,0,0.11936066299676895
575252064.1744810615,0,0,0.11936066299676895
959259417.1744759525,0,0,0.11936066299676895
1598520118.1744282611,0,0,0.11936066299676895
997732331.1744760284,0,0,0.11936066299676895
1930201429.1744799265,0,0,0.11936066299676895
1781203982.1744763420,0,0,0.11936066299676895
1050795289.1744750358,0,0,0.11936066299676895
1411541683.1744625396,0,0,0.11936066299676895
671806304.1724385962,0,0,0.11936066299676895
855234245.1744581017,0,0,0.11936066299676895
577233232.1744599352,0,0,0.11936066299676895
774289082.1744586523,0,0,0.11936066299676895
57733103.1724113245,0,0,0.11936066299676895
1880954782.1744622403,0,0,0.11936066299676895
1807343004.1744608352,0,0,0.11936066299676895
360204062.1744555485,0,0,0.11936066299676895
1040492231.1744613675,0,0,0.11936066299676895
909568312.1744624088,0,0,0.11936066299676895
867037626.1744596556,0,0,0.11936066299676895
1305640522.1744589338,0,0,0.11936066299676895
288011530.1744618952,0,0,0.11936066299676895
551010817.1744610304,0,0,0.11936066299676895
902857612.1744625005,0,0,0.11936066299676895
443964403.1744631511,0,0,0.11936066299676895
1738181124.1744610901,0,0,0.11936066299676895
244666599.1745097387,0,0,0.11936066299676895
768356298.1745087680,0,0,0.11936066299676895
754597065.1745127502,0,0,0.11936066299676895
636767602.1745119572,0,0,0.11936066299676895
2120991713.1745137346,0,0,0.11936066299676895
773393118.1745137313,0,0,0.11936066299676895
1941655294.1744610469,0,0,0.11936066299676895
351511936.1744664600,0,0,0.11936066299676895
1959635164.1744693848,0,0,0.11936066299676895
1315378914.1744679109,0,0,0.11936066299676895
712743477.1744689637,0,0,0.11936066299676895
679735419.1744689785,0,0,0.11936066299676895
1471208056.1743638756,0,0,0.11936066299676895
1232139567.1744719849,0,0,0.11936066299676895
1146332449.1744701234,0,0,0.11936066299676895
657897292.1744717492,0,0,0.11936066299676895
1649384614.1744676559,0,0,0.11936066299676895
1622341007.1744714909,0,0,0.11936066299676895
383279019.1721364497,0,0,0.11936066299676895
375216456.1744697194,0,0,0.11936066299676895
1356979296.1744714355,0,0,0.11936066299676895
504968459.1744695161,0,0,0.11936066299676895
453821217.1744680493,0,0,0.11936066299676895
1982553631.1738275803,0,0,0.11936066299676895
206712524.1744698223,0,0,0.11936066299676895
613508074.1744689296,0,0,0.11936066299676895
771628658.1744665868,0,0,0.11936066299676895
876415775.1744683411,0,0,0.11936066299676895
2074596517.1744705805,0,0,0.11936066299676895
1105842726.1744705300,0,0,0.11936066299676895
1614191985.1744695330,0,0,0.11936066299676895
873290824.1745194108,0,0,0.11936066299676895
1479268939.1745182725,0,0,0.11936066299676895
648706216.1745191854,0,0,0.11936066299676895
1733656990.1745237100,0,0,0.11936066299676895
1275838035.1745194112,0,0,0.11936066299676895
681702454.1745227133,0,0,0.11936066299676895
1560959974.1745227862,0,0,0.11936066299676895
1304672582.1745181671,0,0,0.11936066299676895
1569516824.1745234776,0,0,0.11936066299676895
52345388.1745206757,0,0,0.11936066299676895
1841036719.1745205201,0,0,0.11936066299676895
563761846.1744534092,0,0,0.11936066299676895
60518037.1745219095,0,0,0.11936066299676895
108909412.1745225710,0,0,0.11936066299676895
164400.1745220402,0,0,0.11936066299676895
500082333.1745030582,0,0,0.11936066299676895
1750908547.1745017420,0,0,0.11936066299676895
596440864.1745031560,0,0,0.11936066299676895
1939743335.1745013067,0,0,0.11936066299676895
2067112512.1745028923,0,0,0.11936066299676895
1633075776.1744938513,0,0,0.11936066299676895
1723643618.1744972813,0,0,0.11936066299676895
2473365.1744927117,0,0,0.11936066299676895
1869795865.1744972120,0,0,0.11936066299676895
787332149.1744936009,0,0,0.11936066299676895
443184031.1744954255,0,0,0.11936066299676895
563504098.1744963872,0,0,0.11936066299676895
501783339.1744874762,0,0,0.11936066299676895
967200345.1744924501,0,0,0.11936066299676895
58682161.1744938295,0,0,0.11936066299676895
853515829.1744926905,0,0,0.11936066299676895
1338982485.1744957903,0,0,0.11936066299676895
1054003537.1744868390,0,0,0.11936066299676895
1855485485.1744852352,0,0,0.11936066299676895
1121200429.1744850337,0,0,0.11936066299676895
915905575.1744842334,0,0,0.11936066299676895
95132733.1729575712,0,0,0.11936066299676895
451454099.1744785403,0,0,0.11936066299676895
1363175693.1714434056,0,0,0.11936066299676895
424703138.1744835354,0,0,0.11936066299676895
822904567.1723427793,0,0,0.11936066299676895
1090141095.1730169566,0,0,0.11936066299676895
498574258.1744843571,0,0,0.11936066299676895
38544918.1744867985,0,0,0.11936066299676895
215942839.1744838819,0,0,0.11936066299676895
1204341332.1744834271,0,0,0.11936066299676895
268435010.1744783557,0,0,0.11936066299676895
1423054660.1744796996,0,0,0.11936066299676895
473943820.1744766144,0,0,0.11936066299676895
299981052.1744772512,0,0,0.11936066299676895
2109085409.1744785922,0,0,0.11936066299676895
1822537410.1744782226,0,0,0.11936066299676895
2030937810.1744761394,0,0,0.11936066299676895
984569594.1734052463,0,0,0.11936066299676895
578305769.1744784654,0,0,0.11936066299676895
839303015.1744788323,0,0,0.11936066299676895
2130194331.1744778441,0,0,0.11936066299676895
983111813.1736217353,0,0,0.11936066299676895
658807184.1744768549,0,0,0.11936066299676895
749330875.1744804545,0,0,0.11936066299676895
857274902.1744777972,0,0,0.11936066299676895
781068933.1744788986,0,0,0.11936066299676895
1822220578.1744774936,0,0,0.11936066299676895
965318876.1744778463,0,0,0.11936066299676895
1577378508.1744778963,0,0,0.11936066299676895
2037409912.1744595524,0,0,0.11936066299676895
1932583906.1744596645,0,0,0.11936066299676895
439526696.1742964041,0,0,0.11936066299676895
552383921.1744611005,0,0,0.11936066299676895
1709209689.1744626750,0,0,0.11936066299676895
579817828.1744613473,0,0,0.11936066299676895
1953794052.1744615430,0,0,0.11936066299676895
2064349094.1744612843,0,0,0.11936066299676895
1197967235.1744607280,0,0,0.11936066299676895
1481465483.1744592405,0,0,0.11936066299676895
588464589.1697433603,0,0,0.11936066299676895
1798012600.1744614442,0,0,0.11936066299676895
112196697.1744608935,0,0,0.11936066299676895
1662681840.1744575288,0,0,0.11936066299676895
1700275414.1744600067,0,0,0.11936066299676895
1045763371.1736745634,0,0,0.11936066299676895
629048462.1744600352,0,0,0.11936066299676895
104670661.1744631004,0,0,0.11936066299676895
428240948.1745111248,0,0,0.11936066299676895
1821320120.1745137719,0,0,0.11936066299676895
1160543639.1745098951,0,0,0.11936066299676895
906754666.1745101721,0,0,0.11936066299676895
1711765798.1745134410,0,0,0.11936066299676895
1393667487.1745133638,0,0,0.11936066299676895
1716207381.1745100817,0,0,0.11936066299676895
945354058.1739271558,0,0,0.11936066299676895
689351279.1745144490,0,0,0.11936066299676895
10479626.1745148378,0,0,0.11936066299676895
134161916.1745135853,0,0,0.11936066299676895
1169324579.1744592501,0,0,0.11936066299676895
815245675.1744661032,0,0,0.11936066299676895
1001784122.1744084010,0,0,0.11936066299676895
1404294191.1744090985,0,0,0.11936066299676895
1282569934.1533960436,0,0,0.11936066299676895
1444412744.1743045482,0,0,0.11936066299676895
2057862288.1743381261,0,0,0.11936066299676895
669602549.1744696434,0,0,0.11936066299676895
1676321388.1744686710,0,0,0.11936066299676895
2001624682.1743649618,0,0,0.11936066299676895
1399209972.1730344372,0,0,0.11936066299676895
1125486931.1737507997,0,0,0.11936066299676895
1780955479.1724053226,0,0,0.11936066299676895
1993485737.1744687201,0,0,0.11936066299676895
951326325.1744663280,0,0,0.11936066299676895
1659267965.1744673956,0,0,0.11936066299676895
1338655966.1744677887,0,0,0.11936066299676895
995837483.1744982776,0,0,0.11936066299676895
1629845883.1745193028,0,0,0.11936066299676895
1053212727.1745239011,0,0,0.11936066299676895
245022913.1745210409,0,0,0.11936066299676895
585081148.1745234060,0,0,0.11936066299676895
1984025708.1713158758,0,0,0.11936066299676895
1972987477.1745219890,0,0,0.11936066299676895
2031811819.1745212227,0,0,0.11936066299676895
1948043081.1745185842,0,0,0.11936066299676895
716185794.1745203859,0,0,0.11936066299676895
910692945.1745041933,0,0,0.11936066299676895
1653261640.1744938254,0,0,0.11936066299676895
1258121200.1745025904,0,0,0.11936066299676895
11178786.1745065442,0,0,0.11936066299676895
1225418493.1745062897,0,0,0.11936066299676895
116333152.1744933123,0,0,0.11936066299676895
1784324651.1744945990,0,0,0.11936066299676895
556432187.1744952266,0,0,0.11936066299676895
1680701909.1744090967,0,0,0.11936066299676895
515625229.1744922737,0,0,0.11936066299676895
226542717.1744759563,0,0,0.11936066299676895
216244723.1744940479,0,0,0.11936066299676895
1314470010.1744957665,0,0,0.11936066299676895
524381948.1744968716,0,0,0.11936066299676895
48831821.1744848497,0,0,0.11936066299676895
1126728570.1744871126,0,0,0.11936066299676895
448125770.1744875214,0,0,0.11936066299676895
920651262.1744875593,0,0,0.11936066299676895
1366718399.1739340874,0,0,0.11936066299676895
394377674.1744834234,0,0,0.11936066299676895
851653162.1744754385,0,0,0.11936066299676895
877831874.1744886929,0,0,0.11936066299676895
704788891.1744832324,0,0,0.11936066299676895
1582884589.1744873708,0,0,0.11936066299676895
1981758579.1744848502,0,0,0.11936066299676895
1013645450.1744837809,0,0,0.11936066299676895
173055962.1744848063,0,0,0.11936066299676895
1810398037.1744841639,0,0,0.11936066299676895
780027583.1744873677,0,0,0.11936066299676895
1633177984.1741055110,0,0,0.11936066299676895
1443702178.1738047401,0,0,0.11936066299676895
564383505.1744866570,0,0,0.11936066299676895
249982337.1738232969,0,0,0.11936066299676895
38152940.1744891724,0,0,0.11936066299676895
864954290.1744833857,0,0,0.11936066299676895
1730938304.1744893128,0,0,0.11936066299676895
689910981.1744842272,0,0,0.11936066299676895
1113381561.1744778137,0,0,0.11936066299676895
1152689559.1744782745,0,0,0.11936066299676895
866651274.1744771515,0,0,0.11936066299676895
334799331.1744756489,0,0,0.11936066299676895
321500547.1744350694,0,0,0.11936066299676895
462899961.1744749938,0,0,0.11936066299676895
1462726782.1744784558,0,0,0.11936066299676895
1706109787.1743478910,0,0,0.11936066299676895
1599332277.1744737229,0,0,0.11936066299676895
286965079.1744784497,0,0,0.11936066299676895
790189305.1744774016,0,0,0.11936066299676895
1550907232.1732153513,0,0,0.11936066299676895
244434024.1744328575,0,0,0.11936066299676895
1242339301.1744763588,0,0,0.11936066299676895
1717785852.1744767707,0,0,0.11936066299676895
616524604.1736901165,0,0,0.11936066299676895
907117053.1744783849,0,0,0.11936066299676895
752818652.1744798448,0,0,0.11936066299676895
452381359.1744753700,0,0,0.11936066299676895
318160585.1744796732,0,0,0.11936066299676895
819189462.1744782685,0,0,0.11936066299676895
1304396085.1744614514,0,0,0.11936066299676895
1847093722.1744631670,0,0,0.11936066299676895
1686441251.1744597141,0,0,0.11936066299676895
1343143728.1744553821,0,0,0.11936066299676895
2106198580.1744610225,0,0,0.11936066299676895
1536133891.1744602333,0,0,0.11936066299676895
1329171306.1744596482,0,0,0.11936066299676895
259737896.1744598806,0,0,0.11936066299676895
153300251.1742787628,0,0,0.11936066299676895
1918342256.1733721555,0,0,0.11936066299676895
1676839957.1744604156,0,0,0.11936066299676895
952163471.1744616006,0,0,0.11936066299676895
1963810762.1744586819,0,0,0.11936066299676895
598443142.1744605508,0,0,0.11936066299676895
1531163811.1744589977,0,0,0.11936066299676895
911735889.1744603082,0,0,0.11936066299676895
1491687961.1745133036,0,0,0.11936066299676895
614055602.1745141417,0,0,0.11936066299676895
12520395.1745137190,0,0,0.11936066299676895
518773600.1745107951,0,0,0.11936066299676895
880645181.1745137792,0,0,0.11936066299676895
1999875526.1745132070,0,0,0.11936066299676895
1723955520.1744701090,0,0,0.11936066299676895
1884930461.1744691562,0,0,0.11936066299676895
1562731288.1736813153,0,0,0.11936066299676895
1254258478.1744722897,0,0,0.11936066299676895
1212350981.1744678759,0,0,0.11936066299676895
334113945.1693290410,0,0,0.11936066299676895
197558249.1744717736,0,0,0.11936066299676895
1965718875.1744692575,0,0,0.11936066299676895
1083140416.1744607976,0,0,0.11936066299676895
834862103.1744695744,0,0,0.11936066299676895
1392238993.1735861915,0,0,0.11936066299676895
1597981944.1744711893,0,0,0.11936066299676895
17153621.1743476035,0,0,0.11936066299676895
318837053.1744691546,0,0,0.11936066299676895
1892729523.1744679426,0,0,0.11936066299676895
727264528.1743745831,0,0,0.11936066299676895
2076554214.1744686278,0,0,0.11936066299676895
940019497.1744682251,0,0,0.11936066299676895
552717835.1732153755,0,0,0.11936066299676895
1293246030.1744675435,0,0,0.11936066299676895
581579485.1733964470,0,0,0.11936066299676895
1847696423.1744681651,0,0,0.11936066299676895
566951208.1744680175,0,0,0.11936066299676895
510063276.1744679303,0,0,0.11936066299676895
1654517815.1745219851,0,0,0.11936066299676895
1444418309.1745217516,0,0,0.11936066299676895
1581575657.1745218939,0,0,0.11936066299676895
178652136.1745231280,0,0,0.11936066299676895
191133435.1745213866,0,0,0.11936066299676895
1769059868.1745232492,0,0,0.11936066299676895
746174939.1744785960,0,0,0.11936066299676895
1195575624.1745235245,0,0,0.11936066299676895
305694503.1744350565,0,0,0.11936066299676895
1299662478.1745205342,0,0,0.11936066299676895
29061514.1745187767,0,0,0.11936066299676895
993514574.1745242740,0,0,0.11936066299676895
16458443.1745198113,0,0,0.11936066299676895
763263836.1745231524,0,0,0.11936066299676895
1304099560.1745017190,0,0,0.11936066299676895
2020001710.1745020567,0,0,0.11936066299676895
1680363809.1745016922,0,0,0.11936066299676895
1539672775.1744932089,0,0,0.11936066299676895
793610727.1744937594,0,0,0.11936066299676895
26516720.1744945004,0,0,0.11936066299676895
1758430746.1744936348,0,0,0.11936066299676895
1855293179.1744976891,0,0,0.11936066299676895
396974239.1744955487,0,0,0.11936066299676895
251885115.1744969766,0,0,0.11936066299676895
599125197.1744910383,0,0,0.11936066299676895
1833729613.1744910581,0,0,0.11936066299676895
1891780257.1744925251,0,0,0.11936066299676895
1363067871.1744969807,0,0,0.11936066299676895
1247030336.1744932765,0,0,0.11936066299676895
241624054.1744947943,0,0,0.11936066299676895
55451186.1714088175,0,0,0.11936066299676895
1130058361.1744763175,0,0,0.11936066299676895
1104459435.1744813202,0,0,0.11936066299676895
2037241544.1744891661,0,0,0.11936066299676895
493287680.1744847451,0,0,0.11936066299676895
874974548.1744875971,0,0,0.11936066299676895
1918053705.1744857098,0,0,0.11936066299676895
2075628173.1744858850,0,0,0.11936066299676895
1491528389.1744792930,0,0,0.11936066299676895
1688094245.1744847744,0,0,0.11936066299676895
165207700.1744865169,0,0,0.11936066299676895
235842358.1744889081,0,0,0.11936066299676895
1586250562.1744843621,0,0,0.11936066299676895
1573665845.1742512857,0,0,0.11936066299676895
595413238.1744854013,0,0,0.11936066299676895
1066970237.1744816087,0,0,0.11936066299676895
1414792741.1744869943,0,0,0.11936066299676895
1554005667.1744858569,0,0,0.11936066299676895
1748944327.1744865446,0,0,0.11936066299676895
184867475.1744836750,0,0,0.11936066299676895
854985478.1744762696,0,0,0.11936066299676895
1387682371.1744777480,0,0,0.11936066299676895
1362794073.1744794908,0,0,0.11936066299676895
2093850219.1744801493,0,0,0.11936066299676895
1248554043.1732075637,0,0,0.11936066299676895
87268654.1744731903,0,0,0.11936066299676895
