user_pseudo_id,conversion_flag,predicted_conversion_flag,conversion_probability
764646670.1744154846,0,1,0.74605941772460938
711018657.1743463987,0,1,0.74605941772460938
1412542953.1744401762,0,1,0.77454465627670288
882989422.1745287828,0,1,0.790187418460846
2020063572.1744686659,0,1,0.76015937328338623
252749792.1744360637,0,1,0.63605129718780518
1803783064.1745293922,0,1,0.79600554704666138
1002188627.1744740565,0,1,0.84413343667984009
152955307.1743471626,0,1,0.81942230463027954
1214063191.1744169064,0,1,0.76110321283340454
108581282.1744350634,0,1,0.81288254261016846
1818001106.1744098246,0,1,0.79600554704666138
1654232056.1743643957,0,1,0.80600810050964355
566415797.1745276182,0,1,0.78214341402053833
1318532204.1744085753,0,1,0.78214341402053833
1086453108.1744364378,0,1,0.844858705997467
766159732.1744744751,0,1,0.8893464207649231
174221260.1744074079,0,1,0.79600554704666138
2028145923.1745312804,0,1,0.83352011442184448
1281174943.1743465125,0,1,0.85179036855697632
212469878.1743567208,0,1,0.89817273616790771
29667637.1743073799,0,1,0.79600554704666138
1296667059.1744538294,0,1,0.81942230463027954
1475740203.1744417449,0,1,0.66557914018630981
323492443.1743430625,0,1,0.75458937883377075
23319180.1744580902,0,1,0.66632908582687378
1080669995.1744696815,0,1,0.7149319052696228
2094489992.1743434045,0,1,0.66632908582687378
1936462658.1743410619,0,1,0.6464114785194397
917855374.1743501297,0,1,0.66712212562561035
1267653489.1744718187,0,1,0.71274459362030029
1843720340.1743541159,0,1,0.86992424726486206
344151974.1745328713,0,1,0.66712212562561035
809185664.1744616707,0,1,0.62725675106048584
675469134.1743343553,0,1,0.72123265266418457
209950904.1745110150,0,1,0.81376433372497559
220138048.1745149775,0,1,0.73768764734268188
876306000.1743391787,0,1,0.70979869365692139
1279430740.1743809227,0,1,0.82536160945892334
272293049.1744070031,0,1,0.691339373588562
1814721741.1744890962,0,1,0.84539467096328735
2021280347.1744965728,0,1,0.85930949449539185
1571191471.1743573345,0,1,0.52010619640350342
130801564.1745286116,0,1,0.83692330121994019
1656431760.1743486262,0,1,0.84326505661010742
1919213789.1744943518,0,1,0.80167371034622192
1333598156.1744339744,0,1,0.823087751865387
1364892793.1744810148,0,1,0.6856730580329895
694378766.1745196774,0,1,0.90065199136734009
2123685203.1745327719,0,1,0.79799079895019531
292943687.1745198324,0,1,0.77454113960266113
827770615.1743395765,0,1,0.60662227869033813
1650551348.1744876795,0,1,0.92515140771865845
241010885.1744080009,0,1,0.78331923484802246
617068766.1744005582,0,1,0.79019379615783691
617324120.1744951042,0,1,0.69846618175506592
1031844528.1743722895,0,1,0.86440610885620117
188332729.1744516325,0,1,0.6093672513961792
908647620.1744254400,0,1,0.804078221321106
1123562078.1744425342,0,1,0.77241355180740356
1771397911.1744716216,0,1,0.86063641309738159
101931183.1743595838,0,1,0.71569371223449707
1838673672.1743482496,0,1,0.82756203413009644
383227821.1744601539,0,1,0.71407324075698853
296447020.1744478626,0,1,0.5541350245475769
381795531.1744165205,0,1,0.50217068195343018
263673507.1744259676,0,1,0.757640540599823
904457102.1744084474,0,1,0.8109736442565918
1746955199.1744062701,0,1,0.8109736442565918
938555186.1745300520,0,1,0.81851309537887573
2140167938.1743398491,0,1,0.74916988611221313
1975275121.1730071932,0,1,0.89837580919265747
121549267.1744322643,0,1,0.84243369102478027
1785643928.1744982367,0,1,0.90389251708984375
1870112815.1744779217,0,1,0.87176269292831421
748525242.1743672253,0,1,0.74577832221984863
412347855.1745280746,0,1,0.81829214096069336
1661216362.1743726670,0,1,0.8454710841178894
2081487785.1743496298,0,1,0.84389060735702515
443839633.1744680776,0,1,0.89958959817886353
761617102.1743569807,0,1,0.79491943120956421
735271449.1744015658,0,1,0.79491943120956421
1236424899.1743383761,0,1,0.83398276567459106
2091578428.1744095607,0,1,0.80685114860534668
867508237.1743554113,0,1,0.80685114860534668
892111888.1744349349,0,1,0.81580764055252075
1381752152.1738620721,0,1,0.89636772871017456
1824258631.1744020725,0,1,0.68833702802658081
282518764.1744554460,0,1,0.66781944036483765
30992196.1743396298,0,1,0.66781944036483765
920310781.1744069226,0,1,0.58905696868896484
1698758866.1744245243,0,1,0.78964811563491821
450573608.1744716556,0,1,0.50152337551116943
980829909.1744522986,0,1,0.78662288188934326
672237068.1743540357,0,1,0.683828592300415
1736486787.1744795829,0,1,0.50130325555801392
738484608.1745066639,0,1,0.80633115768432617
1266329967.1744368059,0,1,0.75586915016174316
1682599036.1744016404,0,1,0.804169774055481
1052927814.1745284724,0,1,0.54203528165817261
2136509521.1745271139,0,1,0.76742535829544067
1258413258.1744078061,0,1,0.78122061491012573
827134625.1743552871,0,1,0.83320999145507812
779254284.1745187633,0,1,0.92013633251190186
1854219085.1743646985,0,1,0.83458799123764038
113589078.1743741582,0,1,0.71482253074646
883397380.1744439801,0,1,0.8681977391242981
1468145651.1744667987,0,1,0.73752075433731079
2078983603.1743604402,0,1,0.67240852117538452
1032926192.1743593700,0,1,0.60020643472671509
1368275888.1743376178,0,1,0.65101438760757446
97862503.1744461242,0,1,0.83170241117477417
1073380005.1743724856,0,1,0.82657527923583984
813001271.1745316299,0,1,0.811671793460846
1612046555.1743555313,0,1,0.8808777928352356
1990244463.1743390305,0,1,0.81628501415252686
1200925937.1744377818,0,1,0.87915396690368652
707965130.1743671424,0,1,0.81349897384643555
651887870.1744256405,0,1,0.75552099943161011
984985125.1744000302,0,1,0.84709113836288452
978186490.1742971798,0,1,0.9696347713470459
833109936.1744063958,0,1,0.79672485589981079
1972365543.1744763878,0,1,0.84885978698730469
1448637106.1744173932,0,1,0.96180832386016846
1412994113.1745294959,0,1,0.843765377998352
1741775600.1743498615,0,1,0.92209875583648682
152231829.1744166727,0,1,0.85373848676681519
72898458.1743495845,0,1,0.85462313890457153
1724275875.1743927056,0,1,0.81668424606323242
74623153.1744358946,0,1,0.738635241985321
573546091.1745280697,0,1,0.74102401733398438
399060002.1744734863,0,1,0.86343985795974731
1287889424.1743505855,0,1,0.74832332134246826
1236137333.1744979080,0,1,0.83688807487487793
1824954245.1743862106,0,1,0.78202098608016968
626659330.1744102433,0,1,0.72876191139221191
919915197.1744515717,0,1,0.63982343673706055
321575725.1743767605,0,1,0.77712100744247437
1501603588.1745122042,0,1,0.88342970609664917
1478003364.1743397354,0,1,0.79615569114685059
2093180714.1745207793,0,1,0.83826518058776855
1676175136.1743752653,0,1,0.6763230562210083
1121071507.1745013844,0,1,0.87747722864151
1470161979.1744187210,0,1,0.663595974445343
1333062062.1744955373,0,1,0.64785832166671753
1836423144.1745318500,0,1,0.94075584411621094
509183440.1743534111,0,1,0.85584944486618042
1621905004.1745130662,0,1,0.78216040134429932
1221007176.1744434097,0,1,0.92451393604278564
518406656.1743565643,0,1,0.62843090295791626
423539734.1744277460,0,1,0.89156985282897949
1609787985.1745280942,0,1,0.96861141920089722
1358779990.1744317306,0,1,0.76413428783416748
461098156.1745035824,0,1,0.928358793258667
346691375.1744339437,0,1,0.89712065458297729
1487588427.1743732892,0,1,0.603746771812439
651669882.1743544986,0,1,0.72770589590072632
86197455.1744067806,0,1,0.90431183576583862
758869417.1744014952,0,1,0.82705748081207275
1002263388.1743457033,0,1,0.94694763422012329
1275268577.1744079096,0,1,0.89869046211242676
555255652.1743568351,0,1,0.65235310792922974
1371301975.1744369464,0,1,0.81706470251083374
1148938391.1743996079,0,1,0.86224490404129028
251057664.1743858110,0,1,0.71431148052215576
106704805.1744940705,0,1,0.90947240591049194
282547324.1744099515,0,1,0.762151300907135
205592254.1744078264,0,1,0.74937170743942261
1299066596.1744115058,0,1,0.79764646291732788
1393201352.1744338881,0,1,0.88094192743301392
1287297673.1744956868,0,1,0.862237274646759
1664456789.1745289433,0,1,0.947913408279419
193792634.1744269373,0,1,0.79441589117050171
549136158.1745288045,0,1,0.89503884315490723
975035731.1744771171,0,1,0.96701574325561523
1594018286.1744077787,0,1,0.84637045860290527
832809067.1744585836,0,1,0.866776704788208
1308089724.1745306980,0,1,0.79441589117050171
899483567.1744417730,0,1,0.91530728340148926
493045125.1743752073,0,1,0.84489893913269043
130155336.1744850160,0,1,0.80433887243270874
595595242.1745104182,0,1,0.87615174055099487
883880499.1744514297,0,1,0.66323590278625488
887776363.1745290405,0,1,0.87625408172607422
1859746575.1744065084,0,1,0.91304457187652588
358497941.1743619033,0,1,0.79850935935974121
618501482.1744784295,0,1,0.83687400817871094
865373555.1743584151,0,1,0.77628123760223389
210720307.1743848399,0,1,0.91725701093673706
1116213768.1743412268,0,1,0.85953503847122192
326218471.1744290295,0,1,0.79904556274414062
57733103.1724113245,0,1,0.847808837890625
66272866.1744676441,0,1,0.98627758026123047
522591551.1743733507,0,1,0.830316424369812
1455487533.1744238192,0,1,0.75156718492507935
1332341005.1743475250,0,1,0.85501354932785034
1993727381.1744332659,0,1,0.8234865665435791
879394973.1743631256,0,1,0.87034404277801514
509906559.1744973134,0,1,0.78799831867218018
917627601.1743714407,0,1,0.73927384614944458
1435857685.1744783516,0,1,0.8346177339553833
1704896333.1745207872,0,1,0.75063294172286987
361695089.1743758779,0,1,0.9690282940864563
357304933.1744682395,0,1,0.88551902770996094
1339315420.1743547902,0,1,0.90925556421279907
910634277.1743562154,0,1,0.87719768285751343
894529193.1744170659,0,1,0.73851585388183594
1315244659.1744077535,0,1,0.91803824901580811
786291939.1744670312,0,1,0.79038363695144653
1829459732.1743462735,0,1,0.9235612154006958
1583449007.1743655713,0,1,0.84763562679290771
1091685321.1744340291,0,1,0.95096570253372192
1239291754.1743392815,0,1,0.73616641759872437
931235233.1742716446,0,1,0.854553759098053
53497334.1743828069,0,1,0.77909499406814575
1779647896.1744016167,0,1,0.70955687761306763
944835366.1743986221,0,1,0.7600591778755188
88367880.1745201270,0,1,0.838407039642334
1624590063.1744013023,0,1,0.84564429521560669
1962656281.1744408120,0,1,0.633449137210846
2035804574.1744250136,0,1,0.85292613506317139
869761229.1744507825,0,1,0.83725190162658691
2096319654.1743378063,0,1,0.82319015264511108
1865577960.1744070011,0,1,0.84655636548995972
988627425.1745170885,0,1,0.78850889205932617
36896717.1744685019,0,1,0.84413617849349976
1600592308.1744961381,0,1,0.9825890064239502
1981485437.1745125323,0,1,0.93666630983352661
1992417209.1723602148,0,1,0.84182465076446533
854505451.1745304183,0,1,0.73002839088439941
244540180.1744492760,0,1,0.76331108808517456
1240181229.1743982122,0,1,0.77114170789718628
1343579178.1744273656,0,1,0.8364672064781189
736246824.1744106854,0,1,0.87339842319488525
1179334550.1744668138,0,1,0.83499175310134888
869211999.1744845621,0,1,0.93989181518554688
850686398.1744781244,0,1,0.883642852306366
2109027908.1743577573,0,1,0.86624020338058472
1944237888.1744501817,0,1,0.82314848899841309
1658119628.1744323356,0,1,0.8677833080291748
366799996.1744244475,0,1,0.69406920671463013
1716758459.1745025588,0,1,0.9616888165473938
235556336.1743981652,0,1,0.72415763139724731
1068201451.1743995773,0,1,0.61520659923553467
1487831197.1743567350,0,1,0.9429314136505127
741510237.1744096152,0,1,0.8434218168258667
240675367.1743553290,0,1,0.88745445013046265
2136235252.1744971205,0,1,0.83699095249176025
1882078339.1744499424,0,1,0.95621412992477417
1092461729.1743727546,0,1,0.77139312028884888
1027461119.1744351226,0,1,0.73581856489181519
485250817.1743977604,0,1,0.56802749633789062
537555746.1743904413,0,1,0.91778773069381714
1367486625.1744285099,0,1,0.81394714117050171
1364996544.1743492779,0,1,0.9115946888923645
841279585.1744074547,0,1,0.87959682941436768
374232109.1744285675,0,1,0.70182830095291138
1763936955.1744345433,0,1,0.832386314868927
1128157769.1744344826,0,1,0.78826338052749634
100540499.1707784910,0,1,0.79037719964981079
603114780.1744874973,0,1,0.94021403789520264
598352663.1744261762,0,1,0.75443446636199951
1240860232.1743937182,0,1,0.81013894081115723
643275641.1743557061,0,1,0.72430419921875
934689078.1745117008,0,1,0.941650927066803
489749136.1744160147,0,1,0.77608925104141235
1459857221.1744886515,0,1,0.71603375673294067
970055524.1744432071,0,1,0.72825407981872559
1138458133.1743032848,0,1,0.7441946268081665
2002201670.1743552133,0,0,0.015818808227777481
18611074.1743946080,0,0,0.017650587484240532
1861476421.1745327156,0,0,0.016777066513895988
741344313.1744140192,0,0,0.04213782399892807
1479042773.1740539529,0,0,0.01838766410946846
718398158.1744920734,0,0,0.023694645613431931
2099829368.1743846412,0,0,0.014374598860740662
1188536069.1744862620,0,0,0.012518820352852345
1202862014.1744987647,0,0,0.016777066513895988
599569949.1744424472,0,0,0.016777066513895988
808726098.1743444125,0,0,0.011770498938858509
919678335.1743765228,0,0,0.011770498938858509
477239594.1744514764,0,0,0.021231800317764282
53428244.1743395166,0,0,0.017300903797149658
417478633.1743578930,0,0,0.016163431107997894
19084505.1726199851,0,0,0.012414081953465939
745457653.1744254265,0,0,0.015818808227777481
1514562752.1743061002,0,0,0.017300903797149658
1813873510.1744343231,0,0,0.016777066513895988
2058317545.1744665928,0,0,0.016777066513895988
575307330.1743400537,0,0,0.011770498938858509
1918808342.1736809816,0,0,0.023004576563835144
412772386.1744932337,0,0,0.016777066513895988
237437836.1743482632,0,0,0.031674060970544815
1610948663.1745139181,0,0,0.021231800317764282
799609538.1743326823,0,0,0.013181041926145554
1440838404.1744678573,0,0,0.035098422318696976
1996499118.1744196346,0,0,0.016777066513895988
773208251.1743655413,0,0,0.016390161588788033
1883922709.1737674009,0,0,0.016163431107997894
70256495.1743394168,0,0,0.012536155991256237
1735902130.1745132246,0,0,0.026543354615569115
189451229.1744457369,0,0,0.012083038687705994
1818534129.1744246442,0,0,0.016390161588788033
1197014200.1745064976,0,0,0.012164597399532795
261165049.1744803656,0,0,0.011770498938858509
534449490.1744349165,0,0,0.023057881742715836
1031278293.1744234145,0,0,0.025053348392248154
325995832.1744271397,0,0,0.021803485229611397
174572657.1734935589,0,0,0.0171516016125679
16836212.1744772989,0,0,0.020578993484377861
51679631.1741523376,0,0,0.017650790512561798
368022052.1744007238,0,0,0.013312969356775284
2040610241.1743339046,0,0,0.014527382329106331
1704094356.1743499732,0,0,0.012677889317274094
976697628.1743912884,0,0,0.022661497816443443
234729299.1743411301,0,0,0.025655988603830338
595942760.1743055326,0,0,0.013032319024205208
1137658344.1743333895,0,0,0.016964210197329521
1090783707.1743208742,0,0,0.012470883317291737
1233773823.1744785011,0,0,0.020278174430131912
480934167.1743049806,0,0,0.023411430418491364
1611795722.1743222025,0,0,0.014819756150245667
501957456.1732140175,0,0,0.018267910927534103
533867428.1743570713,0,0,0.012677889317274094
801947674.1744611304,0,0,0.022773981094360352
1863140466.1743056622,0,0,0.013032319024205208
88623101.1744357783,0,0,0.026078209280967712
1230898039.1744257883,0,0,0.018411766737699509
426757451.1742816510,0,0,0.012387232854962349
257734266.1744371525,0,0,0.031692381948232651
2041760085.1745298539,0,0,0.024287445470690727
1848242087.1740472255,0,0,0.013969916850328445
733618274.1742968222,0,0,0.012513435445725918
29683043.1740533860,0,0,0.019392086192965508
292853932.1721001544,0,0,0.023890599608421326
193905246.1744230489,0,0,0.021134216338396072
1884461768.1742444920,0,0,0.012096482329070568
2118317882.1744236210,0,0,0.022661497816443443
598065373.1743320514,0,0,0.012096482329070568
380180742.1740534395,0,0,0.013314126059412956
485090324.1733908684,0,0,0.022504178807139397
1863253547.1743724639,0,0,0.026697715744376183
945485822.1741250123,0,0,0.012121031992137432
487016537.1743075985,0,0,0.0168797317892313
216418239.1739510575,0,0,0.0171516016125679
1318871083.1695812262,0,0,0.019529132172465324
1634960137.1744022760,0,0,0.012121031992137432
72611411.1744513592,0,0,0.021134216338396072
118856824.1743336011,0,0,0.017117427662014961
768974002.1745023071,0,0,0.017117427662014961
2056685916.1743799591,0,0,0.01375583466142416
265876377.1744343513,0,0,0.022303223609924316
1595384420.1742510348,0,0,0.022256592288613319
1876066666.1732775058,0,0,0.019577095285058022
802645624.1744008297,0,0,0.020276309922337532
1757837358.1743901475,0,0,0.01375583466142416
1717475238.1744983296,0,0,0.022773981094360352
418923101.1743315324,0,0,0.013668611645698547
1657444092.1744715928,0,0,0.014243264682590961
1148732165.1718570479,0,0,0.012096482329070568
2118698600.1742246806,0,0,0.014057756401598454
1669749940.1744868795,0,0,0.024955226108431816
103540729.1738476687,0,0,0.012409335933625698
1469209385.1713670378,0,0,0.011347426101565361
1580977408.1744184728,0,0,0.0171516016125679
735457373.1744615993,0,0,0.014212619513273239
1076554221.1744105706,0,0,0.02117501012980938
1063341729.1661910887,0,0,0.011757851578295231
281857554.1743631619,0,0,0.017828324809670448
676769082.1743470166,0,0,0.025655988603830338
1598520118.1744282611,0,0,0.019723286852240562
1818283274.1743586238,0,0,0.022017292678356171
1913509077.1741596011,0,0,0.022661497816443443
1756161489.1744401628,0,0,0.025655988603830338
403425478.1743300770,0,0,0.013668611645698547
304626961.1742417347,0,0,0.0221953634172678
233520847.1743550425,0,0,0.022303223609924316
1281566639.1744808838,0,0,0.022773981094360352
587972216.1744784516,0,0,0.020927220582962036
1535267421.1744196574,0,0,0.023319056257605553
619413196.1742854642,0,0,0.012096482329070568
721702014.1743993658,0,0,0.013820172287523746
167023508.1742977173,0,0,0.012936295941472054
903253317.1744329927,0,0,0.014966029673814774
1296630322.1744863465,0,0,0.013119601644575596
1030037355.1742959673,0,0,0.024697853252291679
1056815992.1741310066,0,0,0.01877627894282341
2020525795.1744566519,0,0,0.014654207974672318
548678251.1743304357,0,0,0.020578993484377861
888675835.1742330393,0,0,0.016343988478183746
990207378.1744442166,0,0,0.023057881742715836
41048980.1744695870,0,0,0.013255319558084011
2114967727.1740360848,0,0,0.025655988603830338
94875920.1743511523,0,0,0.012783097103238106
708580481.1745298836,0,0,0.021542876958847046
1193672689.1742795646,0,0,0.012096482329070568
1596298410.1744864246,0,0,0.022634584456682205
1807625705.1743119159,0,0,0.0171516016125679
259962485.1744595939,0,0,0.023578943684697151
1758563548.1744333280,0,0,0.019962966442108154
1419461989.1743549976,0,0,0.027068356052041054
1083995907.1742206588,0,0,0.0171516016125679
1771720586.1730231575,0,0,0.02668408490717411
1077254821.1744242814,0,0,0.025655988603830338
2128338837.1744290815,0,0,0.025723036378622055
1616915425.1744865242,0,0,0.022276686504483223
500389431.1743554877,0,0,0.022661497816443443
569266067.1743339582,0,0,0.013634760864078999
246138709.1744360248,0,0,0.0171516016125679
1853378806.1744074872,0,0,0.022661497816443443
622680625.1743658481,0,0,0.022661497816443443
533921760.1743050890,0,0,0.013668611645698547
1398909391.1741999449,0,0,0.012936295941472054
1411632343.1727661098,0,0,0.012688916176557541
259421714.1744007134,0,0,0.022105934098362923
177391183.1745298005,0,0,0.019631251692771912
1438689396.1743125473,0,0,0.025495423004031181
1680957262.1744380379,0,0,0.018240600824356079
986920980.1744708984,0,0,0.023902000859379768
1228887360.1734131301,0,0,0.013314126059412956
952346001.1741643855,0,0,0.017117427662014961
1837797919.1744196164,0,0,0.030887536704540253
1052585255.1744938630,0,0,0.023890599608421326
1830438300.1743883353,0,0,0.019962966442108154
1720957153.1744800196,0,0,0.030887536704540253
1072478001.1743920465,0,0,0.022661497816443443
1440741724.1743819951,0,0,0.022661497816443443
551464481.1743468758,0,0,0.022307951003313065
818538525.1744122889,0,0,0.022773981094360352
2038047729.1733113762,0,0,0.025053348392248154
90171480.1744168790,0,0,0.013808893039822578
541396882.1744771345,0,0,0.028585825115442276
713119117.1743556691,0,0,0.023890599608421326
1516113611.1743568955,0,0,0.013070344924926758
960810869.1743309280,0,0,0.012096482329070568
1596894796.1742723697,0,0,0.019908206537365913
54166768.1744162774,0,0,0.021531848236918449
388216079.1743136308,0,0,0.012112189084291458
356372375.1742455872,0,0,0.012387232854962349
1008006331.1744264735,0,0,0.02117501012980938
454825517.1742861211,0,0,0.012387232854962349
1987142166.1743334578,0,0,0.017653999850153923
1029232576.1743750587,0,0,0.025588393211364746
1163736350.1744527180,0,0,0.023890599608421326
2008418701.1744718528,0,0,0.023057881742715836
1324218793.1742604489,0,0,0.023411430418491364
1457383346.1745035276,0,0,0.022276686504483223
285867030.1744175234,0,0,0.01817096583545208
994723130.1744076209,0,0,0.025655988603830338
2083202092.1743329940,0,0,0.012221448123455048
917893731.1740379201,0,0,0.022144487127661705
184749837.1743119211,0,0,0.011482882313430309
12920076.1743304222,0,0,0.013314126059412956
1658715996.1737768809,0,0,0.016369316726922989
760082514.1744505750,0,0,0.025655988603830338
277396711.1744696641,0,0,0.023716581985354424
1551626271.1743699448,0,0,0.024638194590806961
1365639182.1737422166,0,0,0.017227610573172569
727153272.1739128115,0,0,0.023411430418491364
798245349.1743494335,0,0,0.0131424181163311
1716440364.1743715709,0,0,0.0289566982537508
685990884.1745278779,0,0,0.022661497816443443
688299390.1744630818,0,0,0.022550968453288078
1784235028.1744368218,0,0,0.022504178807139397
634882877.1744816284,0,0,0.023762663826346397
1218839155.1742778280,0,0,0.013321447186172009
2019906361.1719304457,0,0,0.015281371772289276
1858507592.1646644112,0,0,0.021134216338396072
555667928.1716871608,0,0,0.020850189030170441
362594418.1740370826,0,0,0.014075424522161484
470557601.1742252380,0,0,0.017298689112067223
1680439039.1743927020,0,0,0.023890599608421326
1351455866.1743627239,0,0,0.0289566982537508
2146416170.1743209975,0,0,0.013468810357153416
1483477261.1742873944,0,0,0.012096482329070568
299193062.1742518646,0,0,0.020790094509720802
509654029.1745297150,0,0,0.017117427662014961
927542427.1745318017,0,0,0.023890599608421326
475189998.1743584745,0,0,0.031692381948232651
1347512715.1742866395,0,0,0.013032319024205208
2137138851.1743755899,0,0,0.022773981094360352
562873265.1743646280,0,0,0.019442649558186531
1856142936.1742344810,0,0,0.017828324809670448
928329450.1745078922,0,0,0.017838597297668457
1380350583.1743332553,0,0,0.014900533482432365
952171037.1745133724,0,0,0.026323458179831505
1979152943.1743488872,0,0,0.023902000859379768
1200918721.1745028088,0,0,0.012121031992137432
607538973.1743114367,0,0,0.014896836131811142
1817844860.1743505733,0,0,0.01375583466142416
952382547.1743571444,0,0,0.028585825115442276
269232577.1743673831,0,0,0.013363749720156193
985252699.1744672419,0,0,0.021905841305851936
4265622.1745043548,0,0,0.0171516016125679
295304695.1745216243,0,0,0.01826133206486702
733000142.1743821082,0,0,0.025053348392248154
1753048512.1742771629,0,0,0.019579712301492691
1250709505.1744957553,0,0,0.0289566982537508
653341281.1743699114,0,0,0.018427331000566483
37468584.1744545272,0,0,0.022773981094360352
1667894627.1743215363,0,0,0.012096482329070568
504537173.1743016469,0,0,0.012096482329070568
837998313.1744421896,0,0,0.025655988603830338
929007725.1743305558,0,0,0.017698317766189575
459797233.1700484093,0,0,0.021138982847332954
1102139663.1743319543,0,0,0.012096482329070568
317955576.1740528390,0,0,0.012121031992137432
338369220.1744936918,0,0,0.022158835083246231
1365645864.1745289920,0,0,0.031317315995693207
1888965148.1737866803,0,0,0.017345545813441277
583588352.1742353885,0,0,0.016147872433066368
1348605627.1743763282,0,0,0.022212909534573555
635502328.1742950927,0,0,0.021762046962976456
511605594.1744405527,0,0,0.022639192640781403
325321935.1744258308,0,0,0.019414301961660385
117942835.1745283948,0,0,0.013481566682457924
877325913.1743132015,0,0,0.023482156917452812
1166145806.1743122549,0,0,0.013861367478966713
1157480768.1744529477,0,0,0.023482156917452812
773330902.1678665052,0,0,0.11210143566131592
232740278.1731037380,0,0,0.017720621079206467
1077569042.1743470957,0,0,0.025045491755008698
902975726.1744862571,0,0,0.022258762270212173
975497022.1743552487,0,0,0.025045491755008698
1102073929.1742773170,0,0,0.0205993615090847
1711367953.1743638798,0,0,0.021533466875553131
1687684845.1744171099,0,0,0.023482156917452812
682351025.1743994246,0,0,0.014940541237592697
150322454.1744189219,0,0,0.023482156917452812
188248011.1744423363,0,0,0.022639192640781403
964045702.1743987890,0,0,0.022639192640781403
838821550.1744785875,0,0,0.0205993615090847
1067991606.1743563035,0,0,0.013290345668792725
909429028.1743566259,0,0,0.013926180079579353
868903840.1743645858,0,0,0.012454796582460403
1631369136.1743988928,0,0,0.018719786778092384
1123353751.1743399609,0,0,0.024264359846711159
1728396907.1745106032,0,0,0.030998801812529564
1497313558.1744516086,0,0,0.021533466875553131
267414715.1743131265,0,0,0.013689803890883923
185108447.1744370386,0,0,0.022639192640781403
706346302.1708384795,0,0,0.022258762270212173
2082300467.1743387182,0,0,0.023482156917452812
1359805808.1744167101,0,0,0.022639192640781403
1161202613.1744681137,0,0,0.022639192640781403
1660836586.1744081244,0,0,0.035263560712337494
374768850.1743987936,0,0,0.022212909534573555
497361560.1743463675,0,0,0.021710978820919991
117672530.1744859515,0,0,0.025644296780228615
143818015.1744247037,0,0,0.02177605964243412
